,text,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,year,week,day,sentiment,smoothed_sentiment,smoothed_sentiment_weibull,smoothed_sentiment_weibull_week
2024-11-08 19:00:00+00:00,"**$BTC**** UPDATE VIP -------------------- **BTC touched $77K  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,4,positive,5.833333333333334,1.8357000174960596,16.153091263066784
2024-11-09 06:00:00+00:00,"$BTC VIP Analysis NOVEMBER 9th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- The price action of $BTC on the daily timeframe has successfully broken out from the resistance trendline of its symmetrical triangle pattern, creating a new higher high.  All key EMAs (21, 55, 89, and 200) are currently acting as support, reinforcing a stable foundation for further upward movement if this level holds.  ----------------- MAIN INTEREST LEVELS SHORT $77,413 LONG $76,680 PREDICTED DAILY RANGE $67,464 to $77,413 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,5,positive,3.583333333333334,0.49097364195163834,15.594805186463581
2024-11-09 07:00:00+00:00,"**November 9, 2024  MARKET ANALYSIS:** Market Cap: $2.6 Trillion 24h Volume: $128.1 Billion BTC Dominance: 58.2% ETH Dominance: 14% BK Health Standard: 6 (1 to 10) BK Sentiment: 58% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. STG: +43% 2. TROY: +26% 3. CATI: +21% **Top Losers** 1. OAX: -8% 2. COW: -7% 3. CETUS: -6% **BINANCE FUTURES: Top Gainers** 1. DRIFTUSDT: +114% 2. STGUSDT: +41% **Top Losers** 1. GRASSUSDT: -11% 2. COWUSDT: -7% **LARGEST VOLUME (24h)** 1. BTC/USDT ($51.28B) 2. ETH/USDT ($32.90B) **DAILY OUTLOOK** STG, TROY, and CATI are currently the top gainers in the market, showing strong upward momentum. Bitcoin is trading confidently above the $66,000 support level, while BTC Dominance has declineda promising bullish signal for the broader market. With these indicators in place, the overall market outlook remains positive, suggesting continued growth opportunities ahead.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,45,5,positive,4.291666666666667,0.6524487709776907,15.446888889573847
2024-11-09 13:00:00+00:00,**Bull-Bear Market Cycle Indicator:** The bull/bear market cycle indicator is a momentum metric. It measures the difference between the P&L Index and its 365-day moving average. Bull cycle - indicator above 0. Bear cycle - indicator below 0 and below its 365-day moving average. Most of the returns of bitcoin are made when the indicator is above 0 (bull market cycle). Prices enter into bear mode when the indicators switch from Bull to BEAR.,0.0,1.0,0.0,0.0,0.0,0.0,2024,45,5,positive,3.5,1.5575879684596599,14.494698763804061
2024-11-09 15:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC is steadily climbing as anticipated. The next critical resistance level for bulls to break through is $77K, which could trigger further upward momentum. However, a rejection at this level may indicate a potential retest of the horizontal support level.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,45,5,positive,3.833333333333333,1.5898650698634147,14.152483173307004
2024-11-09 16:00:00+00:00,"**$CME**** UPDATE: -------------------- **The price action of $BTC on the Chicago Mercantile Exchange (CME) is showing strong movement after rebounding from the horizontal support region at $58,980 to $57,420 and breaking out above its resistance trendline. Now consolidating above the support region between $70,295 and $68,720, this level seems fortified by all key EMAs, which act as a supportive base. Additionally, with an unfilled Fair Value Gap (FVG) from $73,895 to $72,105, we may anticipate further upward action as the price seeks to fill that gap.  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,5,positive,4.458333333333334,1.8962609708117126,14.023276356133707
2024-11-09 19:00:00+00:00,"Texas Governor Greg Abbott on #Bitcoin mining: Texas is already the home of crypto mining, it should become the crypto capital. ",0.0,0.0,1.0,0.0,0.0,0.0,2024,45,5,positive,4.416666666666667,2.8939947019189844,13.73935874170658
2024-11-09 20:00:00+00:00,"Google searches for #Bitcoin are surging as the price hit $77,000 to make a record high this week. It's happening",0.0,0.0,1.0,0.0,0.0,0.0,2024,45,5,positive,5.166666666666667,3.112005487503216,13.679925787957714
2024-11-09 21:00:00+00:00,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **On the daily timeframe, the price action of $BTC has played out as anticipated, establishing a higher low around the support region marked between the 59.23% and 59.00% levels.  If this level holds, we could expect a potential bounce, signaling bullish momentum and a continuation of the uptrend.  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,5,positive,6.875,3.4616619629577485,13.672518551732015
2024-11-09 21:00:00+00:00,**#Market**** Sentiment** Bitcoin Fear and Greed Index is 75 - Greed,0.0,0.0,0.0,0.0,0.0,1.0,2024,45,5,positive,6.875,3.4616619629577485,13.672518551732015
2024-11-10 03:00:00+00:00,"$BTC **UPDATE VIP **--------------------  ""**Robert Kiyosaki, author of 'Rich Dad Poor Dad', recently revealed he bought his first ****#Bitcoin**** at $6,000 and plans to continue buying at $76,000.** He currently holds 73 Bitcoins and aims to own 100 within a year, alongside income producing real estate and gold producing mines."" -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,6,positive,5.625,3.195760594873674,14.063921537213258
2024-11-10 04:00:00+00:00,"JUST IN: #Bitcoin reaches new all-time high of $78,000",0.0,0.0,0.0,0.0,0.0,1.0,2024,45,6,positive,6.208333333333333,2.8097626489900427,14.126072950409025
2024-11-10 06:00:00+00:00,"**FLASH VIP SALE** Only 24 Hours!!!  **TRUMP IS BACK! THE BULL MARKET IS BACK!** With BTC recovering and gaining strength, were about to see the most profitable move of the years, and entries well never see again!**** Dont miss this Bull Merket Limited Spots Available!!  -> 1 Month - $290 (was $700) -> 3 Months - $480 (was $1,300) **->****Lifetime - $600 (was $2,700)** **USDT (TRC20)**: `TUZ9bgme8XwxBE4n6eTiRQi18mxntdvHLm` **BTC**: `12LyvUGAqbkrNhuZMJKcFiEFRX8jQewHDs` __(tap payment address to copy)__ *__To complete your registration send a transaction confirmation screenshot to ____t.me/@BKCEO____ __ **What does Binance Killers VIP include?** 92%+ Accuracy Futures/Spot/Alt Signals: Scalps (1-2 per day on average), Swing Trades (2-3 per week) and our obscene Mega Signals (1 every 1-2 months), with a 300%-1000% profit potential. All of these with precise Technical, Fundamental and Sentiment analysis, exact entry and exit points, intensive risk and trade management, 24/7 admin support with @BKCEO and a joke or two here and there. All analysis, updates and signals are handcrafted by our team of top global traders and analysts. **Extras: ** - Proprietary Cornix Auto-Trade Integration - The largest learning material library for trading in the world - Exclusive access to new projects, whitelists and early gems - Now offering full support to US, Canada and UK VIP members Feel free to ask t.me/bkceo anything, were here to answer your questions.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,45,6,positive,7.291666666666667,2.76754282445861,14.320065605160984
2024-11-10 06:00:00+00:00,"$BTC at $80,000 Our VIPs are making more money than EVER. Dont get left behinf",0.0,0.0,0.0,1.0,0.0,0.0,2024,45,6,positive,7.291666666666667,2.76754282445861,14.320065605160984
2024-11-10 08:00:00+00:00,VIP MARKET UPDATE: $BTC  BTC made a new all time high. Almost reached $80K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,45,6,positive,8.333333333333334,3.7936982834563207,14.692217950661808
2024-11-10 08:00:00+00:00,"$BTC UPDATE VIP  -------------------- BTC reached a new all-time high  -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,6,positive,8.333333333333334,3.7936982834563207,14.692217950661808
2024-11-10 14:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC is rising steadily as anticipated, with the next significant resistance level at $80,000. A breakout above this level would confirm a continued bullish momentum, signaling further upward movement for Bitcoin.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,45,6,positive,6.125,3.161861140134551,15.945525022321718
2024-11-10 16:00:00+00:00,"We are witnessing history. Bitcoin breaks $80k today pushing new boundaries, and driving a huge rise in crypto awareness across the board. **IF YOU MISSED THE BTC WAVE** - do not worry: you are in the perfect place to capitalise on the huge new wave on crypto investors. As our long term members know; when BTC reaches new all time highs, our pumps go a little crazy. New investors flood the markets looking for ways to make quick gains. These traders fall into our coins as we pump them, pouring in with millions $ of volume. This is how we make our profit, using these investors as liquidity to feed our sells  **WE ARE IN A SPECIAL MOMENT. Do not take this next few months for granted. You are in the perfect place to make life changing gains. It will not last forever. ** Next pump announced very soon. Its going to be huge",0.0,0.0,0.0,0.0,1.0,0.0,2024,45,6,positive,6.083333333333334,2.3620283855329576,16.239267213784963
2024-11-10 18:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC surged to an incredible $81,000!   - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,45,6,positive,7.083333333333333,2.3810704825331537,16.5290344285482
2024-11-10 18:00:00+00:00,"$BTC UPDATE VIP  -------------------- BTC has skyrocketed to $81,000!  -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,6,positive,7.083333333333333,2.3810704825331537,16.5290344285482
2024-11-10 19:00:00+00:00,"$BTC VIP Analysis NOVEMBER 10th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the H1 timeframe, $BTC has successfully tested its horizontal support region between $75,778 and $75,474.  Meanwhile, on the weekly timeframe, the price action broke out from the resistance trendline of its symmetrical triangle pattern with a strong impulsive move, reaching the $80,000 level.  This breakout on the macro level is a significant milestone, and if momentum continues, it could suggest further bullish potential for BTC in the coming weeks.  ----------------- MAIN INTEREST LEVELS SHORT $80,420 LONG $77,496 PREDICTED DAILY RANGE $77,625 to $81,174 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,45,6,positive,7.5,3.03952357247707,16.75675380456638
2024-11-10 20:00:00+00:00,Bitcoin Fear and Greed Index is 78(Extreme Greed),0.0,0.0,1.0,0.0,0.0,0.0,2024,45,6,neutral,6.916666666666667,3.848427727348261,17.01572439806094
2024-11-11 03:00:00+00:00,"$DOGE **UPDATE VIP **-------------------- ****** BREAKING: **[**$DOGE**](https://x.com/search?q=%24DOGE&src=cashtag_click)** ****** **flips **[**$USDC**](https://x.com/search?q=%24USDC&src=cashtag_click)** to rank 6th largest token by market cap.** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,0,positive,4.625,1.4579554452694377,17.724398599011018
2024-11-11 10:00:00+00:00,"**November 11, 2024  MARKET ANALYSIS:** Market Cap: $2.79 Trillion 24h Volume: $239.25 Billion BTC Dominance: 58.1% ETH Dominance: 13.8% BK Health Standard: 6.5 (1 to 10) BK Sentiment: 62% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. ACT: +2275% 2. PNUT: +344% 3. SNT: +38% **Top Losers** 1. ALPACA: -23% 2. HMSTR: -22% 3. COW: -15% **BINANCE FUTURES: Top Gainers** 1. WIFUSDT: +24% 2. DOGEUSDT: +23% **Top Losers** 1. SWELLUSDT: -24% 2. ALPACAUSDT: -23% **LARGEST VOLUME (24h)** 1. BTC ($80300m) 2. ETH ($45300m) **DAILY OUTLOOK** ACT, PNUT, and SNT are currently the top gainers in the market. As expected, BTC is on an upward trend, and BTC dominance is decliningoften a strong indicator of an upcoming altcoin bull run. The overall market sentiment remains bullish, especially after last week's robust bullish candle close, signaling potential for further gains across the board.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,0,positive,5.166666666666666,0.7197860309191925,17.028870567014543
2024-11-11 10:00:00+00:00,VIP MARKET UPDATE: $BTC  BTC crossed $82K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,46,0,positive,5.166666666666666,0.7197860309191925,17.028870567014543
2024-11-11 10:00:00+00:00,"$BTC UPDATE VIP  --------------------  BTC just soared past $82K!  -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,0,positive,5.166666666666666,0.7197860309191925,17.028870567014543
2024-11-11 16:00:00+00:00,VIP MARKET UPDATE: $BTC  BTC made a new all time high. Almost reached $84K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,46,0,positive,5.0,2.619560972938814,16.404851988214272
2024-11-11 16:00:00+00:00,"$BTC VIP Analysis NOVEMBER 11th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- $BTCs weekly bullish trend to continue, well need a strong closure above the breakout level, followed by a successful retest.  This would confirm the upward momentum, even with some intra-week ups and downs.  Holding above this resistance trendline after breaking out would be a powerful sign that the bullish movement is intact! ----------------- MAIN INTEREST LEVELS SHORT $84,637 LONG $82,617 PREDICTED DAILY RANGE $77,625 to $85,000 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,0,positive,5.0,2.619560972938814,16.404851988214272
2024-11-11 18:00:00+00:00,"In the past 24 hours, the cryptocurrency market experienced significant liquidations totaling $674.6 million, with $346.7 million from long positions and $327.9 million from short positions. This activity coincided with Bitcoin reaching a new all-time high of $85,000.",0.0,1.0,0.0,0.0,0.0,0.0,2024,46,0,neutral,4.25,2.9785387047187357,16.252828973302574
2024-11-11 19:00:00+00:00,"**$BTC**** UPDATE VIP** -------------------- Bitcoin just hit a new all-time high!  -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,0,positive,5.958333333333334,2.9268519724511664,16.139558596538535
2024-11-11 19:00:00+00:00,VIP MARKET UPDATE: $BTC   BTC made a new all time high   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,46,0,positive,5.958333333333334,2.9268519724511664,16.139558596538535
2024-11-11 20:00:00+00:00,The bitcoin pump is creating perfect conditions for our pumps over the coming weeks. So much money will be made here.,0.0,0.0,0.0,0.0,1.0,0.0,2024,46,0,positive,7.624999999999999,3.476285127796647,16.139635099857912
2024-11-11 20:00:00+00:00,VIP MARKET UPDATE: $BTC  BTC crossed $87K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,46,0,positive,7.624999999999999,3.476285127796647,16.139635099857912
2024-11-12 02:00:00+00:00,"#BTCUSDT As we posted in the previous analysis on the channel, we considered the strong rise of Bitcoin and this analysis of ours is approaching its first target and we expect it to touch the target of 89435.9 soon. We will soon publish a complete and new analysis of Bitcoin.",0.0,1.0,0.0,0.0,0.0,0.0,2024,46,1,positive,6.125,3.60881026325376,16.445370269251903
2024-11-12 03:00:00+00:00,"$BTC **UPDATE VIP **-------------------- **BREAKING: ******** Bitcoin surpasses silver market cap and** **become the 8th largest asset in the world.** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,1,positive,7.666666666666666,3.126753153759563,16.475319876018045
2024-11-12 03:00:00+00:00,BREAKING - #Bitcoin FLIPPED silver by market cap!,0.0,0.0,1.0,0.0,0.0,0.0,2024,46,1,positive,7.666666666666666,3.126753153759563,16.475319876018045
2024-11-12 09:00:00+00:00,"**November 12, 2024  MARKET ANALYSIS:** Market Cap: $3.02 Trillion 24h Volume: $329.67 Billion BTC Dominance: 58.4% ETH Dominance: 13.6% BK Health Standard: 6.7 (1 to 10) BK Sentiment: 63% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. ACT: +2575% 2. PNUT: +345% 3. DOGE: +54% **Top Losers** 1. SNT: -13% 2. LUMIA: -10% 3. CETUS: -9% **BINANCE FUTURES: Top Gainers** 1. DOGEUSDT: +54% 2. 1000BONKUSDT: +33% **Top Losers** 1. CETUSUSDT: -10% 2. DRIFTUSDT: -8% **LARGEST VOLUME (24h)** 1. USDT ($260342m) 2. BTC ($145400m) **DAILY OUTLOOK** The cryptocurrency market is showing remarkable momentum, with ACT, PNUT, and DOGE emerging as top gainers. Bitcoin has surged, reaching an all-time high of $90,000 as expected. Meanwhile, Bitcoin Dominance is declining, further signaling the potential for a robust bull run in altcoins. This trend suggests increasing investor interest in altcoins as BTC continues its upward trajectory. The market's dynamics appear favorable, setting the stage for exciting opportunities in the crypto space.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,1,positive,6.666666666666667,2.5566735978214052,16.89947459769128
2024-11-12 09:00:00+00:00,VIP MARKET UPDATE: $BTC   BTC made a new all time high by crossing $90K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,46,1,positive,6.666666666666667,2.5566735978214052,16.89947459769128
2024-11-12 14:00:00+00:00,Bitcoin ETFs have purchased an impressive $3.4 billion over the past four days!,0.0,1.0,0.0,0.0,0.0,0.0,2024,46,1,positive,5.25,2.32496658925191,17.122391669896015
2024-11-12 15:00:00+00:00,"VIP MARKET UPDATE: $BTC  BTC surged as anticipated following the breakout from the ascending triangle pattern. Currently, its testing the critical $90,000 resistance level. A successful breakout and retest above $90,000 would provide a strong bullish confirmation, suggesting potential for further upward movement. However, a rejection at this level could indicate a market correction is likely on the horizon.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,1,positive,5.75,2.311407360100575,17.1418837045382
2024-11-12 16:00:00+00:00,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- ** On the daily timeframe, $BTC has successfully established a higher low, showing a strong bounce after consolidating at its horizontal support level.  This impulsive move highlights bullish momentum as it rebounded sharply from support. On the weekly timeframe, $BTC is consolidating at a crucial horizontal support level, building strength to potentially squeeze out the liquidity above.  Keep an eye on any further consolidation here, as it may signal readiness for another upward movement!  **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,1,positive,6.208333333333333,2.584481964484404,17.19844341492818
2024-11-12 17:00:00+00:00,"$BTC VIP Analysis NOVEMBER 12th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH --------------------  With an impressive streak of seven consecutive bullish candles, $BTC hit the $90,000 level on the daily timeframe as of November 12, 2024!  On the H1 timeframe, the price action recently formed a double top and consolidated around that level. It then broke down its support level, triggering a pullback.  Now, were watching closely for the Fair Value Gap (FVG) to be filled if the price action, after forming a lower high, creates another lower low. This could indicate further downside action before any potential rebound.  ----------------- MAIN INTEREST LEVELS SHORT $88,782 LONG $87,348 PREDICTED DAILY RANGE $82,638 to $89,678 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,1,positive,6.708333333333334,3.090628376573206,17.291743948874977
2024-11-12 23:00:00+00:00,"JUST IN:  Italy set to reject 42% tax on #Bitcoin and crypto, and may not increase tax at all - Bloomberg",0.0,0.0,0.0,0.0,0.0,1.0,2024,46,1,positive,7.041666666666666,2.4965190356795315,17.56706063403514
2024-11-12 23:00:00+00:00,MicroStrategy stock has surpassed its previous ALL TIME HIGH. The #Bitcoin effect ,0.0,0.0,1.0,0.0,0.0,0.0,2024,46,1,positive,7.041666666666666,2.4965190356795315,17.56706063403514
2024-11-12 23:00:00+00:00,** El Salvador ****#Bitcoin**** investment surpasses $525 million profit.** https://watcher.guru/news/el-salvador-bitcoin-investment-surpasses-525m-profit,0.0,0.0,1.0,0.0,0.0,0.0,2024,46,1,positive,7.041666666666666,2.4965190356795315,17.56706063403514
2024-11-13 03:00:00+00:00,"$BTC **UPDATE VIP **-------------------- ** JUST IN:  President-elect Trump appoints Elon Musk and Vivek Ramaswamy to lead Department of Government Efficiency (****#DOGE****).** -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,2,positive,6.083333333333333,3.5132928988460495,17.89925869378552
2024-11-13 08:00:00+00:00,"**November 13, 2024  MARKET ANALYSIS:** Market Cap: $2.89 Trillion 24h Volume: $307.5 Billion BTC Dominance: 59.8% ETH Dominance: 13.1% BK Health Standard: 6.2 (1 to 10) BK Sentiment: 58% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. PNUT: +95% 2. AGLD: +72% 3. HIVE: +24% **Top Losers** 1. NEIRO: -21% 2. 1000SATS: -19% 3. BNX: -18% **BINANCE FUTURES: Top Gainers** 1. PNUTUSDT: +95% 2. AGLDUSDT: +56% **Top Losers** 1. NEIROUSDT: -21% 2. BNXUSDT: -19% **LARGEST VOLUME (24h)** 1. USDT ($243766m) 2. BTC ($118116m) **DAILY OUTLOOK** PNUT, AGLD, and HIVE are currently the top gainers in the market. Bitcoin faced resistance at the $90,000 level and is now consolidating momentum around $86,000. A downward movement is anticipated in BTC dominance, which could create favorable conditions for gains in promising altcoins.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,2,positive,5.0,2.0955019717488277,17.884428990947242
2024-11-13 14:00:00+00:00,"Bitcoin is less than 10% away from reaching $100,000.",0.0,0.0,1.0,0.0,0.0,0.0,2024,46,2,positive,3.666666666666667,1.0398958264080953,17.190388376214603
2024-11-13 15:00:00+00:00,VIP MARKET UPDATE: $BTC   BTC made a new all time high by crossing $92K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,46,2,positive,5.291666666666667,1.1760169929461526,17.03782875194141
2024-11-13 15:00:00+00:00,"**$BTC**** UPDATE VIP** -------------------- Bitcoin just hit a new all-time high $92,000  -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,2,positive,5.291666666666667,1.1760169929461526,17.03782875194141
2024-11-13 16:00:00+00:00,"**$BTC**** UPDATE VIP** -------------------- Bitcoin just hit a new all-time high $93,000  -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,2,positive,7.875,2.029519064516488,16.995030811707878
2024-11-13 16:00:00+00:00,VIP MARKET UPDATE: $BTC   BTC made a new all time high by crossing $93K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,46,2,positive,7.875,2.029519064516488,16.995030811707878
2024-11-13 16:00:00+00:00,"$BTC VIP Analysis NOVEMBER 13th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- After breaking out of the resistance trendline of its symmetrical triangle pattern and completing an upside retest, $BTC has successfully reached $93,000 . The next anticipated target is around $97,000 if the bullish momentum continues!  ----------------- MAIN INTEREST LEVELS SHORT $92,352 LONG $89,035 PREDICTED DAILY RANGE $86,424 to $97,642 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,2,positive,7.875,2.029519064516488,16.995030811707878
2024-11-13 21:00:00+00:00,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- **On the weekly timeframe, $BTC has successfully broken out of its horizontal resistance level after filling the Fair Value Gap (FVG) between 60.17% to 58.47% . Now, it's moving upward towards the buy-side liquidity level at 63.42% . This breakout could signal further bullish momentum if it maintains strength above this resistance! **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,2,positive,6.541666666666667,5.3708155258397845,17.39219593698773
2024-11-14 03:00:00+00:00,"$BTC **UPDATE VIP **-------------------- **BREAKING: ******** Bitcoin ETF, ****$IBIT****, sees over $5 billion in daily volume today for the first time in history.** That's over $13 billion in volume this week and it's only Wednesday. -------------------- We told you first, Fed. RussiaBitcoinn Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,3,positive,5.041666666666667,1.5200692887613176,17.31971345570245
2024-11-14 08:00:00+00:00,"**November 14, 2024  MARKET ANALYSIS:** Market Cap: $3.02 Trillion 24h Volume: $301.2 Billion BTC Dominance: 59.7% ETH Dominance: 12.9% BK Health Standard: 6.7 (1 to 10) BK Sentiment: 65% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. PNUT: +127% 2. PEPE: +75% 3. ACT: +47% **Top Losers** 1. AGLD: -32% 2. HIVE: -13% 3. TROY: -12% **BINANCE FUTURES: Top Gainers** 1. PNUTUSDT: +128% 2. 1000PEPEUSDT: +75% **Top Losers** 1. AGLDUSDT: -31% 2. HIPPOUSDT: -14% **LARGEST VOLUME (24h)** 1. USDT ($244124m) 2. BTC ($117602m) **DAILY OUTLOOK** The top gainers in the market right now are PNUT, PEPE, and ACT, showing significant upward momentum. Bitcoin is also experiencing a strong uptrend with substantial trading volume. Additionally, Bitcoin Dominance is expected to decline, which could signal a bullish phase for altcoins, as investors might start reallocating capital from Bitcoin to alt markets.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,3,positive,4.166666666666666,1.1389720393548028,16.804677226839132
2024-11-14 11:00:00+00:00, BlackRocks #Bitcoin ETF bought $3 billion in BTC for its ETF in the last 5 days. Bullish,0.0,0.0,0.0,0.0,0.0,1.0,2024,46,3,positive,5.041666666666667,1.4581353280786833,16.37568665371277
2024-11-14 11:00:00+00:00,"#LINKUSDT The period between May 2022 and October 2023 is the first accumulation after the bear market, then we have the first bullish breakout or relief rally, the end of 2023 and the beginning of 2024. Now we saw a correction and everything stopped, won. Don't make new lows, for the market to be technically bullish it has to make a higher low to continue up, you can see this clearly on the chart. Now think of $86 and the current price and you have a target of 535%. And this is a conservative price, thinking about what Bitcoin is doing, early in the game, tells us that prices will go much higher by the end of the next bull phase. For LINKUSDT, we can consider even 130, 178 (1200%) or more, 224.",0.0,1.0,0.0,0.0,0.0,0.0,2024,46,3,positive,5.041666666666667,1.4581353280786833,16.37568665371277
2024-11-14 15:00:00+00:00,"$BTC VIP Analysis NOVEMBER 14th, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BEARISH --------------------  On the H1 timeframe, $BTC has shifted to a downtrend on the micro level, breaking through its support range between $90,133 and $89,649. This breakdown suggests that the price action could target the sell-side liquidity level at $87,697 as the next potential move.  ----------------- MAIN INTEREST LEVELS SHORT $88,257 LONG $86,257 PREDICTED DAILY RANGE $86,424 to $97,642 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] ----------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,3,negative,2.25,2.7770335350150446,16.003611098012314
2024-11-14 16:00:00+00:00,"VIP MARKET UPDATE: $BTC  Bitcoin has surged following a breakout from its ascending triangle pattern, marking a strong bullish signal. It is undergoing a brief retracement, which is a natural part of the trend. This minor pullback could provide a solid base for further upward movement as bullish momentum resumes.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,46,3,positive,2.958333333333333,2.134529106936626,15.782102193966681
2024-11-14 21:00:00+00:00,"**$BTC**** DOMINANCE** **UPDATE VIP -------------------- ** On the H1 timeframe, $BTC DOMINANCE has developed a higher highs, higher lows pattern, showing potential to retest its support trendline. Given that the latest higher high aligns closely with the previous one, this suggests a compression phase. A breakdown of the support trendline could signal further downward movement . **-------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,46,3,negative,1.9166666666666665,0.6428086646234942,14.695630977663642
2024-11-14 21:00:00+00:00,**$Bitcoin:** #Bitcoin hits a new All time high yesterday (93400$)  #Bitcoin has experienced a sharp Rising (Pumped big) in its price following a recent update (38% on spot). we can see more pumps,0.0,0.0,1.0,0.0,0.0,0.0,2024,46,3,positive,1.9166666666666665,0.6428086646234942,14.695630977663642
